mwe_template	semantic_tags
driving_* {PRON/ADV/Np} off_ADV	M3
driving_* {PRON/ADV/Np} round_ADV	M3 M2
driving_* {PRON/ADV/Np} up_ADV	M3 N5+/A2.1
dron*_* {ADV} on_ADV	Q2.1/N5+
drop*_* dead_*	L1- Z4
drop*_* {ADV} out_ADV	S1.1.3- X9.2- M1
drop*_* {PRON/ADV/Np} back_*	S7.1-/A2.1 M1 M2 N5-/A2.1
drop*_* {PRON/ADV/Np} down_ADV	M1 M2 N5-/A2.1
drop*_* {PRON/ADV/Np} in_ADP it_PRON	A12-/A2.2
drop*_* {PRON/ADV/Np} in_ADV	M1 M2
drop*_* {PRON/ADV/Np} off_ADV	M2 M1 N5-/A2.1 B1
drop_* hood*_NOUN	M3
drop_* in_* centre*_NOUN	S1.1.1/H1c
drop_* out*_NOUN	S1.1.3-/S2mf X9.2-/S2mf
drop_NOUN in_ADP the_DET ocean_NOUN	N5-
drop_NOUN in_ADV advice_NOUN centre*_NOUN	S8+/H1c
drop_NOUN off*_NOUN	M7
drove*_VERB {PRON/ADV/Np} off_ADV	M3 M2
drove_* {PRON/ADV/Np} up_ADV	M3 N5+/A2.1
drove_VERB {PRON/ADV/Np} apart_ADV	S5-/A2.2 A1.1.1
drove_VERB {PRON/ADV/Np} away_ADV	S8-/M2 M3
drove_VERB {PRON/ADV/Np} crackers_*	E3-
drove_VERB {PRON/ADV/Np} in_ADV	M3 A1.1.1
drove_VERB {PRON/ADV/Np} mad_ADJ	E3-
drove_VERB {PRON/ADV/Np} round_ADP the_DET {ADJ/INTJ} bend_NOUN	E3-
drove_VERB {PRON/ADV/Np} round_ADP the_DET {ADJ/INTJ} twist_NOUN	E3-
drove_VERB {PRON/ADV/Np} round_ADV	M3 A1.1.1
drug*_* {PRON/ADV/Np} up_ADV	B3
drug*_NOUN squad_NOUN	F3/G2.1
drug*_NOUN traffic_NOUN	F3/I2
drug_NOUN abuse_NOUN	F3
drug_NOUN abuser*_NOUN	F3/S2mf
drug_NOUN addict*_NOUN	F3/S2mf
drug_NOUN addiction*_NOUN	F3
drug_NOUN baron*_NOUN	F3/S2mf G2.1-/S2mf
drug_NOUN culture_NOUN	F3
drug_NOUN dealer*_NOUN	F3/S2mf
drug_NOUN dependency_NOUN	F3/S6+
drug_NOUN habit*_NOUN	F3/A6.2+
drug_NOUN pusher*_NOUN	F3/S2mf
drug_NOUN pushing_NOUN	F3
drug_NOUN smuggler*_NOUN	F3/S2mf
drug_NOUN smuggling_NOUN	F3/G2.1-
drug_NOUN store*_NOUN	B3/I2.2c
drug_NOUN trafficker*_NOUN	F3/S2mf
drug_NOUN treatment*_NOUN	B3
drug_NOUN user*_NOUN	F3/S2mf
drum*_* {PRON/ADV/Np} in_ADV	X2.3+ K2@
drum*_* {PRON/ADV/Np} into_ADP *_DET {ADJ/INTJ} head*_NOUN	X2.3+
drum*_* {PRON/ADV/Np} up_*	A9+
drum_NOUN beat*_NOUN	K2
drum_NOUN machine*_NOUN	K2
drunk_ADJ driver*_NOUN	F2/M3/S2mf G2.1-/S2mf
drunk_NOUN driv*_*	M3/G2.1-
dry*_* {PRON/ADV/Np} out_*	O4.5 F2-
dry*_* {PRON/ADV/Np} up_*	O4.5 Q2.1- B4
dry_ADJ cleanable_ADJ	B4
dry_ADJ cleaned_ADJ	B4
dry_ADJ cleaner*_NOUN	B4
dry_ADJ cleaner_NOUN 's_PART	B4/B5
dry_ADJ cleaning_NOUN	B4
dry_ADJ dock*_NOUN	M4
dry_ADJ rot_NOUN	A1.1.2
dry_ADJ run_NOUN	A5.4-/T1.3
dry_ADJ shave_NOUN	B4
dry_ADJ ski_NOUN slope*_NOUN	K5.1/M7
dual_ADJ carriageway*_NOUN	M3
dual_ADJ honours_NOUN	P1
dual_ADJ personality_NOUN	B2-/S1.2
duchess_NOUN satin_NOUN	B5
duck-billed_ADJ platypus_NOUN	L2
duck_NOUN soup_NOUN	F1
due_* *_NOUN	M6
due_* date_NOUN	S6+/T1.1
due_* date_NOUN	S6+/T1.1
due_ADP to_ADP	A2.2
dug_* {PRON/ADV/Np} out*_*	X2.4 A1.1.1 G3@
dug_* {PRON/ADV/Np} up_ADV	A1.1.1 A10+
dug_VERB {PRON/ADV/Np} over_ADV	A1.1.1
dummy_ADJ run*_NOUN	X2.4
dung_NOUN beetle*_NOUN	L2
dungeons_NOUN and_CCONJ dragon_NOUN	K5.2
dungeons_NOUN and_CCONJ {ADJ/INTJ} dragons_NOUN	K5.2
duodenal_ADJ ulcer*_NOUN	B2-
dust_NOUN cloth*_NOUN	B4
dust_NOUN cover*_NOUN	B4
dust_NOUN devil*_NOUN	B4/O3
dust_NOUN jacket*_NOUN	Q4.1
dust_NOUN mite*_NOUN	L2
dust_NOUN sheet*_NOUN	H5
dust_NOUN storm*_NOUN	W4
dustbin_NOUN chute*_NOUN	H2
duty_NOUN bound_*	S6+
duty_NOUN free*_*	I1.3- F2/I1.3-
duty_NOUN manager*_NOUN	S7.1+/S2mf
duvet_NOUN cover*_NOUN	H5
dying_* {ADV} down_ADV	N5-/A2.1
dying_* {ADV} off_ADV	T2- L1-
dying_* {ADV} out_ADV	T2- L1-
dying_VERB to_ADV	X5.2+
dying_VERB to_PART	X7+
e-mail_NOUN address_NOUN	Y2/Q1.2
each_DET *_NOUN	N6+
each_DET to_ADP *_DET own_DET	S5-
each_PRON other_PRON	Z8
ear_NOUN ,_PUNCT nose_NOUN and_CCONJ throat_NOUN department_NOUN	B3/H2
ear_NOUN ,_PUNCT nose_NOUN and_CCONJ throat_NOUN specialist_NOUN	B3/S2
ear_NOUN bashing_NOUN	Q2.2
ear_NOUN bursting_NOUN	Q2.2
ear_NOUN lobe*_NOUN	B1
ear_NOUN ring*_*	B5
ear_NOUN trouble*_NOUN	B2-
earlier_ADV on_ADV	N4
early_* riser*_*	T1/S2mf
early_ADJ *_NUM	T1.3 T3
early_ADJ age_NOUN	T3-
early_ADJ days_NOUN	T4+
early_ADJ morning_NOUN news_NOUN	Q4.3/T1.2
early_ADJ starter*_NOUN	T4+/S2mf
early_ADJ turn*_NOUN	T1.3/I3.1
early_ADV on_ADV	N4
earn*_* a_DET {ADJ/INTJ} living_NOUN	I3.1
earring_NOUN stud*_NOUN	B5
earth_NOUN shattering_*	A11.1+
earthen_ADJ ware_NOUN	O1.1
eas*_* {PRON/ADV/Np} down_ADV	M2 N5-/A2.1 E3-/A2.1
ease*_VERB {PRON/ADV/Np} off_ADV	N5-/A2.1
easier_ADV said_VERB than_SCONJ done_VERB	A12-
easing_* {PRON/ADV/Np} off_ADV	N5-/A2.1
east_NOUN anglia_NOUN	Z2
easter_NOUN Sunday_PROPN	T1.3/S9
easy_* going_*	E3+ A12+ S1.2.1+
easy_ADJ chair*_NOUN	H5
easy_ADJ listening_NOUN	K2
eat*_* out_ADV	F1
eat*_* {ADV} into_ADP	A1.5.1+
eat*_* {ADV} through_ADV	A1.1.2
eat*_* {PRON/ADV/Np} away_*	A1.1.2 A1.5.1/N5+ F1 E6-
eat*_* {PRON/Np} all_DET up_ADV	F1
eating_* apple*_NOUN	F1
eating_* disorder*_NOUN	F1/B2-
eating_NOUN area*_NOUN	H2/F1
eau_* de_* vie_*	F2
eco_NOUN cycle*_NOUN	W3
economic_ADJ climate_NOUN	I2.1
economical_ADJ with_ADP the_DET {ADJ/INTJ} truth_NOUN	A5.2-
economy_NOUN drive_NOUN	I1.3-
education_NOUN authorit*_NOUN	P1/G1.1c
education_NOUN committee*_NOUN	P1/S5+c
education_NOUN coordinator*_NOUN	P1/S2mf
education_NOUN officer*_NOUN	P1/S2mf
education_NOUN system*_NOUN	P1
educational_ADJ psychologist*_NOUN	P1/S2mf
egg*_* {PRON/ADV/Np} on_ADV	Q2.2/S8+
egg_NOUN box*_NOUN	O2/F1
egg_NOUN cup*_NOUN	F1/O2
egg_NOUN custard*_NOUN	F1
egg_NOUN farm*_NOUN	F4/H1c
egg_NOUN flip*_NOUN	F1
egg_NOUN roll*_NOUN	F1
egg_NOUN white*_NOUN	F1
egg_NOUN yolk*_NOUN	F1
ego_NOUN trip*_NOUN	S1.2.3+
eider_NOUN duck*_NOUN	L2
el_* cheapo_*	I1.3-
el_* supremo_*	S7.1+/S2mf A5.1+++/S2mf
elbow_NOUN grease_NOUN	X8+ B4
elbow_NOUN joint*_NOUN	B1
elderberry_NOUN wine*_NOUN	F2
election_NOUN day_NOUN	G1.2/T1.3
elections_NOUN office*_NOUN	G1.2/H1c
electoral_ADJ register*_NOUN	G1.2/Q1.2
electoral_ADJ roll*_NOUN	S9/G1.1
electric_ADJ current*_NOUN	O3
electric_ADJ eel*_NOUN	L2
electric_ADJ field*_NOUN	O3
electric_ADJ kettle*_NOUN	O3
electric_ADJ light*_NOUN	O3/O4.3
electric_ADJ shock_NOUN	O3/B2-
electric_ADJ shock_NOUN treatment_NOUN	O3/B3
electric_ADJ storm*_NOUN	W4
electric_NOUN engineering_NOUN	Y1
electrical_ADJ appliance*_NOUN	O2/O3
electrical_ADJ engineer*_NOUN	Y1/S2mf
electrical_ADJ engineering_NOUN	Y1
electrical_ADJ failure_NOUN	O3/X9.2-
electrical_ADJ spares_NOUN shop*_NOUN	I2.2/O3c
electrical_ADJ supplier*_NOUN	O3/S2mf
electricity_NOUN board*_NOUN	O3/G1.1c
electricity_NOUN suppl*_NOUN	O3
electro_NOUN magnetism_NOUN	Y1
electron_NOUN ladder*_NOUN	O2
electronic_ADJ dictionar*_NOUN	Q4.1/Y2
electronic_ADJ engineer*_NOUN	Y1/S2mf
electronic_ADJ mail_NOUN	Y2/Q1.2
electronics_NOUN engineer*_NOUN	Y1/S2mf
elementary_ADJ education_NOUN	A12+/P1
elementary_ADJ school*_NOUN	P1/H1c
eleven_NUM plus_*	P1
elocution_NOUN lesson*_NOUN	Q2.2/P1
embalming_* fluid_NOUN	L1-/O1.2
embark*_* {ADV} on_*	T2+
emerald_ADJ green_NOUN	O4.3
emergency_NOUN and_CCONJ accident_NOUN unit*_NOUN	B3c
emergency_NOUN case*_NOUN	B2-/S2mf
emergency_NOUN door*_NOUN	H2/A15- M3/A15-
emergency_NOUN relief_NOUN	S8+/A11.1+
emergency_NOUN section*_NOUN	A11.1+/S5+c
emergency_NOUN service*_NOUN	G1.1c
emotional_ADJ blackmail_NOUN	E1/G2.2-
employment_NOUN agencies_NOUN	I3.1/I2.1
employment_NOUN agency_NOUN	I3.1/I2.1c
employment_NOUN agency_NOUN	I3.1/I2.1c
employment_NOUN building_NOUN	H1/I3.1
employment_NOUN market*_NOUN	I3.1
emptied_VERB {PRON/ADV/Np} out_ADV	M2
empty*_* {PRON/ADV/Np} back_ADV	M2
empty*_* {PRON/ADV/Np} out_ADV	M2
empty_ADJ headed_*	X9.1-
emulsion_NOUN brush*_NOUN	C1
en_* suite_*	A1.8+
en_ADV masse_ADV	N5++
en_ADV route_ADV	M6
enamel_NOUN formation_NOUN	B1
encirclement_NOUN and_CCONJ suppression_NOUN	G3
end*_* {ADV} up_ADV	T2-
end_* piece*_NOUN	O2/M6 Q4.2
end_* product*_NOUN	O2/N4 A2.2/N4
end_NOUN of_ADP term_NOUN	T1.2/P1
end_NOUN of_ADP term_NOUN ball*_NOUN	K1/P1
end_NOUN user*_NOUN	A1.5.1/S2mf
endangered_ADJ species_NOUN	L2c
endocrine_ADJ gland_NOUN	B1
endocrine_ADJ system_NOUN	B1
endowment_NOUN mortgage*_*	I1
endowment_NOUN pension*_NOUN	I1.1
endowment_NOUN policies_NOUN	I1
endowment_NOUN policy_NOUN	I1
energy_NOUN conservation_NOUN	W5
energy_NOUN consultant*_NOUN	Y1/S2mf
energy_NOUN policy_NOUN	W5
energy_NOUN resources_NOUN	W5
energy_NOUN sapping_*	B2-
energy_NOUN saving_NOUN	W5
enfant_NOUN terrible_NOUN	O4.2-/S2mf
engagement_NOUN parties_NOUN	S1.1.3/S4
engagement_NOUN party_NOUN	S1.1.3/S4
engagement_NOUN ring*_NOUN	B5/S4
engine_NOUN room*_NOUN	M4 M3/H2%
engineering_NOUN metallurgist*_NOUN	Y1/S2mf
engineering_NOUN school*_NOUN	P1/Y1c
enjoy*_* *_PRON	E4.1+
enquiry_NOUN counter*_NOUN	Q2.2/H5
enter*_* {PRON/Np} head_NOUN	X2.1
enterprise_NOUN council_NOUN allowance*_NOUN	I1.1/G1.1
entertainments_NOUN manager*_NOUN	K1/S2mf
entertainments_NOUN officer*_NOUN	K1/S2mf
entrance_NOUN criteria_NOUN	P1
entrance_NOUN criterion_NOUN	P1
entrance_NOUN hall*_NOUN	H2
entry_NOUN phone*_NOUN	Q1.3/H1
environmental_ADJ and_CCONJ leisure_NOUN services_NOUN department*_NOUN	K1/W3c
environmental_ADJ health_NOUN	B3/W3
environmental_ADJ management_NOUN	W5
environmental_ADJ science*_NOUN	Y1/W3
environmental_ADJ studies_NOUN	W3/P1
environmentally_ADV friendly_ADJ	W5
eoom*_* {ADV} up_ADV	M1/N3.8+
epileptic_ADJ fit*_NOUN	B2-
equal*_NOUN sign_NOUN	N2
equal_ADJ opportunities_NOUN	G2.2+
equal_ADJ rights_NOUN	G1.2
equestrian_ADJ centre*_NOUN	L2/H1c
equilae_* septicaemia_NOUN	B2-
erode*_VERB {PRON/ADV/Np} away_ADV	A1.1.2
eroding_* {PRON/ADV/Np} away_ADV	A1.1.2
erogenous_ADJ zone*_NOUN	B1/S3.2
errand_NOUN boy*_NOUN	A1.1.1/S2mf
escape_* artist*_NOUN	K4/S2mf
espresso_ADJ roast_NOUN	F2/O4.3
essay_NOUN technique*_NOUN	P1/X4.2
estate_NOUN agencies_NOUN	H1/I2.1
estate_NOUN agency_NOUN	H1/I2.1
estate_NOUN agent*_NOUN	H1/S2mf
estate_NOUN car*_NOUN	M3fn
estate_NOUN management_NOUN	F4
et_* cetera_*	Z4
et_ADV cetera_ADV	Z4
eternity_NOUN ring*_NOUN	B5
ethnic_ADJ group*_NOUN	S5+c
ethnic_ADJ minorities_NOUN	S5+/N5-
ethnic_ADJ minority_NOUN	S5+/N5-c
euro_NOUN election*_NOUN	G1.2
evacuat*_* {PRON/ADV/Np} out_ADV	M2
even*_* {PRON/ADV/Np} up_ADV	A6.1+/A2.1
even_ADV so_ADV	Z5
even_ADV worse_ADV off_ADV	I1.1--
even_SCONJ if_SCONJ	Z7
even_SCONJ though_SCONJ	Z5
evening*_NOUN in_ADV	K1/H4
evening_NOUN class*_NOUN	P1
evening_NOUN dress*_NOUN	B5
evening_NOUN meal*_NOUN	F1
evening_NOUN paper*_NOUN	Q4.2
evening_NOUN school_NOUN	P1/T1.3
evening_NOUN wear_NOUN	B5/T1.3
event_NOUN planner*_NOUN	K1/S2mf
ever_* since_*	T2++
ever_ADV after_*	T2++/N4
ever_ADV so_ADV	A13.3
ever_ADV so_ADV	A13.3
ever_ADV such_DET a_PRON lot_PRON	N5++
every_* *_NUM to_ADP *_NUM *_NOUN	N6+
every_* day_NOUN and_CCONJ night_NOUN	N6+
every_* so_* many_* *_NOUN	N6+
every_* {ADJ/INTJ} half_DET hour_NOUN	N6+
every_ADV so_ADV often_ADV	N6+
every_DET *_ADJ *_NOUN	N6+
every_DET *_NOUN god_NOUN sends_VERB	T1.3/N5.1+
every_DET *_NUM *_NOUN	N6+
every_DET *_PROPN	N6+
every_DET *_PROPN *_NOUN	N6+
every_DET conceivable_ADJ	N5.1+
every_DET couple_NOUN of_ADP *_NOUN	N6+
every_DET now_ADV and_CCONJ again_ADV	N6+
every_DET now_ADV and_CCONJ then_ADV	N6+
every_DET one_*	Z8/N5.1+
every_DET other_ADJ *_PROPN	N6+
every_DET other_ADJ {ADJ/INTJ} *_NOUN	N6+
every_DET other_ADJ {ADJ/INTJ} *_NOUN	N5.1+
every_DET single_ADJ	N5.1+
every_DET single_ADJ one_PRON	N5.1+
every_DET single_ADJ thing_NOUN under_ADP the_DET {ADJ/INTJ} sky_NOUN	N5.1+
every_DET single_ADJ {ADJ/INTJ} *_NOUN	N6+
every_DET spare_ADJ {ADJ/INTJ} minute_NOUN	N6+
every_DET {ADJ/INTJ} *_NOUN	N6+
every_DET {ADJ/INTJ} *_NOUN of_ADP the_DET {ADJ/INTJ} *_NOUN	T1.3+ N6+
every_DET {ADJ/INTJ} bit_NOUN as_ADV much_DET	A13/A6.1+
every_DET {ADJ/INTJ} hour_NOUN {that} God_PROPN sen*_VERB	T1.3++
everybody_PRON else_ADV	Z8/N5.1+
everything_PRON under_ADP the_DET {ADJ/INTJ} sun_NOUN	N5.1+
evil_ADJ eye_NOUN	S9
ex-steel_NOUN worker*_NOUN	I4/S2mf
ex_* pat*_NOUN	M7/S2mf
ex_ADJ army_ADJ	G3
ex_ADP *_NOUN	Df/T1.1.1mfn
ex_ADP boyfriend*_NOUN	S3.2/T1.1.1m
ex_ADP girlfriend*_NOUN	S3.2/T1.1.1f
ex_ADP husband_NOUN	S4/T1.1.1m
ex_ADP missus_NOUN	S4/T1.1.1f
ex_ADP patriots_NOUN	M7/S2mf
ex_ADP smoker_NOUN	F3/T1.1.1
ex_ADP wife_NOUN	S4/T1.1.1f
ex_ADV gratia_ADV	S6-
exam_NOUN nerves_NOUN	E6-/P1
exam_NOUN paper*_NOUN	P1
exam_NOUN result*_NOUN	P1
exam_NOUN technique*_NOUN	P1/X4.2
exam_NOUN time*_NOUN	P1/T1.3
examination_NOUN board*_NOUN	P1/S5+c
examining_NOUN board*_NOUN	P1c
excavat*_* {PRON/ADV/Np} out_ADV	A1.1.1
except_ADP for_ADP	A1.8-
except_SCONJ that_SCONJ	Z5
excepting_ADP for_ADP	A1.8-
exchange_NOUN rate*_NOUN	I1
exchange_NOUN visit*_NOUN	M1/S1.1.2+
exclamation_NOUN mark*_NOUN	Q3
exclud*_* {PRON/ADV/Np} out_ADV	A1.8-
exclusion_NOUN board*_NOUN	G2.1c
exclusive_ADJ looking_*	O4.2+/A8
excuse_VERB me_PRON	Z4
executive_* bodies_NOUN	S7.1+/S5+
executive_* body_NOUN	S7.1+/S5+c
executive_* council*_NOUN	S7.1+/S5+c
exercise_NOUN bike*_NOUN	K5.1
exercise_NOUN class*_NOUN	K5.1/P1c
exercise_NOUN video*_NOUN	Q4.3/K5.1
exhaust_* fume*_NOUN	M3/O1.3
exhaust_* pipe*_NOUN	M3/O2
exhaust_NOUN fumes_NOUN	O1.3/M3
exhibition_NOUN area*_NOUN	A10+/H2
expense_NOUN capital_NOUN	I1.1
expensive_ADJ looking_*	I1.3+/A8
experiment_NOUN kit*_NOUN	Y1
experimental_ADJ psychology_NOUN	Y1
expert_ADJ system*_NOUN	Y2
exploration_NOUN unit*_NOUN	Y1/S5+c
explosives_NOUN expert*_NOUN	G3/S2mf
express*_* *_PRON	C1 Q2.1
expressive_ADJ studies_NOUN	C1/P1
extended_ADJ family_NOUN	S4
extension_NOUN lead*_NOUN	O3
extractor_NOUN fan*_NOUN	O3
extreme_ADJ sport*_NOUN	A15-/K5.1
extreme_ADJ unction_NOUN	S9
eye*_* {PRON/ADV/Np} up_ADV	X3.4
eye_NOUN catching_*	A11.2+
eye_NOUN contact_NOUN	X3.4/S1.1.1
eye_NOUN drops_NOUN	B3
eye_NOUN lash*_*	B1
eye_NOUN liner*_NOUN	B4
eye_NOUN make_* up_* remover*_NOUN	B4
eye_NOUN opener*_NOUN	E5-
eye_NOUN pencil*_*	B4
eye_NOUN shadow*_NOUN	B4
eye_NOUN sight_NOUN	X3.4
eye_NOUN socket*_NOUN	B1
eye_NOUN test*_NOUN	B3/X3.4
eye_NOUN to_ADP eye_NOUN	A6.1+
eye_NOUN to_ADP eye_NOUN contact_NOUN	Q1.1
eyebrow_NOUN pencil*_NOUN	B5
eyebrow_NOUN tweezers_NOUN	B4
f*_* and_CCONJ blind*_*	S1.2.4-/Q2.2
fabric_NOUN of_ADP society_NOUN	S5+
face*_VERB {ADV} up_ADV to_ADP	E5+
face_NOUN cream*_NOUN	B4
face_NOUN lift*_NOUN	B4 O4.2+/A2.1
face_NOUN mask*_NOUN	K4/B5
face_NOUN steamer*_NOUN	B4
face_NOUN to_ADP face_NOUN	S1.1.3+
face_NOUN to_PART face_*	S1.1.1
face_NOUN value*_NOUN	A8
facial_ADJ expression*_NOUN	B1
facing_* {ADV} up_ADV to_ADP	E5+
fact-finding_NOUN mission*_NOUN	A5.2+/X7+
fact_NOUN extraction_NOUN	Y2
factory_NOUN floor_NOUN	I4/H2
factory_NOUN inspector*_NOUN	I4/S2mf
factory_NOUN music_NOUN	K2
factory_NOUN work_NOUN	I4
facts_NOUN of_ADP life_NOUN	S3.2/B1
fade*_* {ADV} away_ADV	A10- Q4.3
fade*_* {PRON/ADV/Np} out_ADV	A10- Q4.3 A1.1.2
fade*_VERB by_ADP the_DET way_NOUN	T2-
fading_* by_ADP the_DET way_NOUN	T2-
fading_* {ADV} away_ADV	A10- Q4.3
fading_* {PRON/ADV/Np} out_ADV	A10- Q4.3
faff*_* {ADV} around_ADV	A12-
fag_NOUN end*_NOUN	F3/N5.2+
failing_* that_DET	Z5
failure_NOUN rate*_NOUN	X9.2-/N5
fair_* few_DET	N5+
fair_ADJ dos_NOUN	G2.2+
fair_ADJ enough_ADV	Z4
fair_ADJ weather_NOUN *_NOUN	Df/E4.1+mfn
fair_ADJ whack_NOUN	S1.1.3+
fair_ADV enough_ADV	Z4
fairing_NOUN panel*_NOUN	O2/M3
fairy_NOUN godmother*_NOUN	S9/S2.1f
fairy_NOUN lights_NOUN	O3
fairy_NOUN stories_*	S9/Q2.1 A5.2-
fairy_NOUN story_*	S9/Q2.1 A5.2-
fairy_NOUN tale*_NOUN	Q1.2/S9
fairytale_NOUN romance*_NOUN	S3.2+/A5.1+
fait_* accomplis_*	T2-
fall*_* between_ADP two_NUM stones_NOUN	A10-
fall*_* flat_NOUN on_ADP *_DET {ADJ/INTJ} face_NOUN	X9.2-
fall*_* off_ADP *_DET {ADJ/INTJ} seat*_NOUN in_ADP amazement_NOUN	E5-
fall*_* {ADV} apart_ADV	A1.1.2 E4.1- E4.1+
fall*_* {ADV} asleep_ADJ	B1
fall*_* {ADV} away_ADV	A1.1.2 S1.1.3- N5-/A2.1 M1
fall*_* {ADV} back_ADV	A1.1.1 M1
fall*_* {ADV} back_ADV on_*	N6+
fall*_* {ADV} by_ADP the_DET {ADJ/INTJ} wayside_NOUN	A1.9
fall*_* {ADV} down_ADV	M1 X9.2- A1.1.2
fall*_* {ADV} flat_*	X9.2- E4.1-
fall*_* {ADV} for_ADP	E2+ X2.5-
fall*_* {ADV} ill_ADJ	B2-
fall*_* {ADV} in_ADP love_NOUN	S3.2 E2+
fall*_* {ADV} into_ADP	G2.2-
fall*_* {ADV} into_ADP place_NOUN	X2.5+ A12+/A2.1
fall*_* {ADV} into_ADP the_DET trap_NOUN	A15-
fall*_* {ADV} off_ADV	M1 N5-/A2.1
fall*_* {ADV} on_ADP *_DET feet_NOUN	A1.4+
fall*_* {ADV} on_ADP *_DET {ADJ/INTJ} feet_NOUN	X9.2+
fall*_* {ADV} out_ADV	M1 S3- Y1@ G3@
fall*_* {ADV} over_ADV	M1 A1.1.2 X9.2-@
fall*_* {ADV} through_ADV	X9.2- M1
fall*_* {ADV} to_ADP bits_NOUN	X9.2- A1.1.2
fall*_* {ADV} to_ADP pieces_NOUN	A1.1.2 E4.1-
fall*_* {ADV} to_ADP sleep_NOUN	B1
fall*_* {PRON/ADV/Np} in_ADV	M1 M1/G3 M6
fall_* {ADV} foul_*	E2-
false_ADJ ear*_NOUN	B3
false_ADJ move_NOUN	A5.3-
false_ADJ t*th_NOUN	B3
family_NOUN allowance_NOUN	S4/I1.1
family_NOUN atmosphere_NOUN	S4/E1
family_NOUN background*_NOUN	S4
family_NOUN breakdown*_NOUN	S4
family_NOUN business_NOUN	I2.1/S4
family_NOUN centre*_NOUN	H1/S4c
family_NOUN circle*_NOUN	S4c
family_NOUN concern_NOUN	I2.1/S4
family_NOUN credit_NOUN	S4/I1
family_NOUN dispute*_NOUN	E3-/S4
family_NOUN doctor*_NOUN	B3/S2mf
family_NOUN doctor*_NOUN	B3/S2mf
family_NOUN history_NOUN	S4/T1.1.1
family_NOUN history_NOUN societ*_NOUN	S5+/T1.1.1c
family_NOUN holiday*_NOUN	K1/S4
family_NOUN life_NOUN	S4
family_NOUN meal*_NOUN	F1/S4
family_NOUN member*_NOUN	S4mf
family_NOUN name*_NOUN	Q2.2/S4
family_NOUN planning_NOUN	B3/S4
family_NOUN problem*_NOUN	S4/A12-
family_NOUN service*_NOUN	S9/S4
family_NOUN tree*_NOUN	S4
family_NOUN unit*_NOUN	S4c
family_NOUN wedding*_NOUN	S4
fancie*_VERB *_PRON as_ADP	S1.2.3+
fancy*_VERB *_PRON as_ADP	S1.2.3+
fancy_* that_DET	Z4
fancy_ADJ dress_NOUN	B5
fancy_ADJ goods_NOUN	O2
fancy_NOUN free_ADJ	E6+
fanny_* on_*	A1.5.2-
fantasy_NOUN world*_NOUN	A5.4-
far_* flung_*	N3.3+
far_* out_*	N5.2+
far_ADV apart_ADV	N3.3+ S1.2.1-
far_ADV away_ADJ place*_NOUN	M7/N3.3+
far_ADV away_ADV	N3.3+ A13.3
far_ADV down_*	N3.3+ S7.1-
far_ADV eastern_ADJ	M6
far_ADV fetched_*	A7-
far_ADV off_*	N3.3+ T1.3
far_ADV too_ADV	N5.2+
farm_NOUN worker*_NOUN	F4/S2mf
farming_NOUN community_NOUN	F4/S4
farming_NOUN method*_NOUN	F4
farming_NOUN stock_NOUN	F4/S4c
fashion_NOUN conscious_ADJ	O4.2+/X3
fashion_NOUN designer*_NOUN	B5/S2mf
fashion_NOUN magazine*_NOUN	B5/Q4.2
fast_* forward_*	Q4.3 K3
fast_* moving_*	N3.8+
fast_ADJ food_NOUN	F1
fast_ADJ food_NOUN shop*_NOUN	F1/I2.2c
fast_ADJ stream*_NOUN	X9.1+/S5+c
fast_ADJ track_NOUN	N3.8+
fast_ADV asleep_ADJ	B1
fat_NOUN buster*_NOUN	F1
fat_NOUN free_ADJ diet*_NOUN	F1
father_NOUN 's_PART day_NOUN	T1.3/S4
father_NOUN 's_PART day_NOUN present*_NOUN	A9-/S4
father_NOUN figure*_NOUN	S4m
father_NOUN in_ADP law_NOUN	S4m
fathers_NOUN day*_NOUN	T1.3/S4
fathom*_* {PRON/ADV/Np} out_ADV	X2.5+
favourite_ADJ {NOUN} in_ADP the_DET whole_ADJ world_NOUN	E2+++
fax_NOUN machine*_NOUN	Q1.3
fax_NOUN machine_NOUN engineer*_NOUN	Q1.3/S2mf
feast_NOUN day*_NOUN	S9/T1.3
feather*_* *_DET own_DET nest*_NOUN	S1.2.2+
feather_NOUN duster*_NOUN	B4
featherweight_NOUN champion*_NOUN	X9.2+/K5.1/S2mf
featherweight_NOUN title*_NOUN	X9.2+/K5.1
feature_NOUN article*_NOUN	Q4.2
feature_NOUN film*_NOUN	Q4.3
feature_NOUN writer*_NOUN	Q4.2/S2mf
fed_* back_*	X2.4/A5
fed_ADJ up_ADJ	E4.2- X5.2-
fed_VERB back_ADV	X2.4/A5
feed*_* back_ADV	X2.4/A5
feed*_* {PRON/ADV/Np} back_ADV	X2.4/A5
feed*_* {PRON/ADV/Np} out_ADV	M2
feed_* back_*	X2.4/A5
feed_* back_NOUN	Q2.2
feed_NOUN school*_NOUN	P1/H1c
feeding_* back_*	X2.4/A5
feeding_* back_ADV	X2.4/A5
feel*_* like_ADP	X7+
feel*_* {ADV} sorry_ADJ for_ADP *_PRON	E4.1-
feel*_* {ADV} up_* to_*	B2+/X9.1+
feel_VERB free_ADJ	S7.4+
fell_* between_ADP two_NUM stones_NOUN	A10-
fell_* off_ADP *_DET {ADJ/INTJ} seat*_NOUN in_ADP amazement_NOUN	E5-
